Date,0C Magnetic Field - X ([nT]),0B Magnetic Field - Y ([nT]),0A Magnetic Field - Z ([nT]),
03-18-2015 00:52:00,-4033.59999999999,42927.6,71200.6,
03-18-2015 00:53:00,-4211.6,42847.4,71352,
03-18-2015 00:54:00,-4221.59999999998,42859.2,71342,
03-18-2015 00:55:00,-4037.8,42974,71145.8,
03-18-2015 00:56:00,-4002.00000000002,42841.4,71264.6,
03-18-2015 00:57:00,-4046.20000000002,42861.2,71216,
03-18-2015 00:58:00,-4131.99999999998,42908.8,71214.4,
03-18-2015 00:59:00,-4147.59999999998,42904,71228.2,
03-18-2015 01:00:00,-4087.80000000002,42936.2,71176.6,
03-18-2015 01:04:00,-4053.80000000002,43355.8,71339.6,
03-18-2015 01:05:00,-4048.6,43353.2,71348.2,
03-18-2015 01:06:00,-4044.60000000002,43369.8,71344.6,
03-18-2015 01:07:00,-4002.2,43284,71427,
03-18-2015 01:08:00,-4002.8,43269.4,71430.2,
03-18-2015 01:09:00,-4020.19999999998,43281.8,71427.6,
03-18-2015 01:10:00,-4043.39999999999,43305.6,71397.4,
03-18-2015 02:12:00,-3946.19999999999,42633.6,71602.8,
03-18-2015 02:13:00,-3748,42757.8,71434.6,
03-18-2015 02:14:00,-3690.39999999998,42618.6,71564.4,
03-18-2015 02:15:00,-3718.2,42639.8,71545.8,
03-18-2015 02:16:00,-3714.59999999999,42621.2,71560,
03-18-2015 02:17:00,-3809,42678,71538.4,
03-18-2015 02:18:00,-3804.00000000001,42656.2,71561.8,
03-18-2015 02:19:00,-3803.19999999998,42645.4,71560.2,
03-18-2015 02:20:00,-3746.20000000001,42698,71501,
03-18-2015 02:21:00,-3747.20000000002,42696.2,71493.4,
03-18-2015 02:22:00,-3720.59999999998,42667,71516.4,
03-18-2015 02:23:00,-3718.00000000002,42688,71509,
03-18-2015 02:24:00,-3717.79999999999,42683.4,71510.4,
03-18-2015 02:25:00,-3715.40000000001,42652.2,71524.2,
03-18-2015 02:26:00,-3727.20000000002,42683.4,71509.4,
03-18-2015 02:27:00,-3723.40000000002,42683,71514.6,
03-18-2015 02:28:00,-3669.79999999999,42592.8,71591.4,
03-18-2015 02:29:00,-3682.40000000002,42598.4,71577.8,
03-18-2015 02:30:00,-3693.4,42622.8,71567.4,
03-18-2015 03:32:00,-3927.60000000001,42539.8,71859.2,
03-18-2015 03:33:00,-3905,42511.6,71892.8,
03-18-2015 03:34:00,-3744.2,42658.4,71701,
03-18-2015 03:35:00,-3683.39999999998,42514,71834.4,
03-18-2015 03:36:00,-3722.6,42530.8,71800.6,
03-18-2015 03:37:00,-3811.00000000001,42575.8,71786.2,
03-18-2015 03:38:00,-3759.8,42616.2,71735.8,
03-18-2015 03:39:00,-3755.40000000001,42609.6,71742.2,
03-18-2015 03:40:00,-3752.39999999999,42606.4,71741.4,
03-18-2015 03:41:00,-3758.2,42585.4,71740.8,
03-18-2015 03:42:00,-3708.79999999998,42501.6,71817.8,
03-18-2015 03:43:00,-3732.99999999999,42518.4,71794.4,
03-18-2015 03:44:00,-3738.00000000002,42528.6,71788.2,
03-18-2015 03:45:00,-3915.39999999999,42463.4,71931.4,
03-18-2015 03:46:00,-3918.79999999998,42456,71941.6,
03-18-2015 03:47:00,-3748.80000000002,42599.6,71731.8,
03-18-2015 03:48:00,-3750.00000000001,42616.2,71722.4,
03-18-2015 03:49:00,-3758.8,42619.2,71729.6,
03-18-2015 03:50:00,-3763.19999999999,42635.4,71714.4,
03-18-2015 03:51:00,-3766.60000000002,42634.6,71712.4,
03-18-2015 03:52:00,-3678.20000000001,42472.8,71845.4,
03-18-2015 03:53:00,-3707.20000000002,42490,71822.8,
03-18-2015 03:54:00,-3708.79999999998,42496,71817.8,
03-18-2015 03:55:00,-3703.79999999999,42492.8,71823.6,
03-18-2015 03:56:00,-3689.79999999999,42486.8,71821.2,
03-18-2015 03:57:00,-3788.80000000001,42528.4,71824.6,
03-18-2015 03:58:00,-3802.40000000001,42547.2,71807.2,
03-18-2015 03:59:00,-3788.20000000002,42522.6,71828.8,
03-18-2015 04:00:00,-3745.39999999999,42587.6,71764.8,
03-18-2015 04:04:00,-4198.2,43159,70955.6,
03-18-2015 04:05:00,-4212.39999999998,43181.2,70936.8,
03-18-2015 04:06:00,-4209.59999999999,43172.4,70949.4,
03-18-2015 04:07:00,-4195.20000000002,43153.6,70963,
03-18-2015 04:08:00,-4192.2,43149.6,70965.6,
03-18-2015 04:09:00,-4180.99999999999,43138.8,70976.2,
03-18-2015 04:10:00,-4350.59999999998,43053.6,71127.4,
03-18-2015 05:12:00,-4261.20000000001,43199.6,71244.8,
03-18-2015 05:13:00,-4244,43195.6,71269.8,
03-18-2015 05:14:00,-4231.79999999999,43169,71302.6,
03-18-2015 05:15:00,-4232.79999999999,43175.8,71306.6,
03-18-2015 05:16:00,-4229.80000000002,43149.6,71326.2,
03-18-2015 05:17:00,-4224.79999999998,43152,71323,
03-18-2015 05:18:00,-4225.39999999998,43147.8,71335.4,
03-18-2015 05:19:00,-4047.40000000001,43287.8,71127.8,
03-18-2015 05:20:00,-4035.19999999999,43275.8,71132,
03-18-2015 07:25:00,-3826.2,42968.2,71432.6,
03-18-2015 10:32:00,-3967.40000000002,42457,71474,
03-18-2015 13:38:00,-3701,42279.8,71554,
03-18-2015 14:40:00,-4017.99999999999,42577.4,71253.4,
03-18-2015 14:41:00,-4003.99999999999,42569.6,71278,
03-18-2015 17:47:00,-3619.80000000002,42114,71670,
